Customer ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
CUST420,344,1,7.600902459542082,1,2,4,124,Lost Customers
CUST421,365,1,7.313220387090301,1,2,4,124,Lost Customers
CUST422,196,1,4.499809670330265,2,2,2,222,Lost Customers
CUST423,300,1,3.2188758248682006,1,2,1,121,Lost Customers
CUST424,40,1,7.090076835776092,4,2,4,424,Potential Loyalist
CUST425,232,1,4.787491742782046,2,2,2,222,Lost Customers
CUST426,284,1,5.0106352940962555,1,2,3,123,Lost Customers
CUST427,140,1,3.2188758248682006,3,2,1,321,Potential Loyalist
CUST428,84,1,5.298317366548036,4,2,3,423,Potential Loyalist
CUST429,5,1,3.912023005428146,4,2,1,421,Potential Loyalist
CUST430,148,1,6.802394763324311,3,2,3,323,Potential Loyalist
CUST431,79,1,7.090076835776092,4,2,4,424,Potential Loyalist
CUST432,362,1,6.907755278982137,1,2,4,124,Lost Customers
CUST433,309,1,5.298317366548036,1,2,3,123,Lost Customers
CUST434,328,1,3.912023005428146,1,2,1,121,Lost Customers
CUST435,13,1,6.802394763324311,4,2,3,423,Potential Loyalist
CUST436,290,1,4.787491742782046,1,2,2,122,Lost Customers
CUST437,87,1,7.090076835776092,4,2,4,424,Potential Loyalist
CUST438,348,1,3.4011973816621555,1,2,1,121,Lost Customers
CUST439,177,1,4.31748811353631,3,2,2,322,Potential Loyalist
CUST440,68,1,6.396929655216146,4,2,3,423,Potential Loyalist
CUST441,84,1,7.090076835776092,4,2,4,424,Potential Loyalist
CUST442,291,1,4.605170185988092,1,2,2,122,Lost Customers
CUST443,146,1,6.396929655216146,3,2,3,323,Potential Loyalist
CUST444,301,1,4.499809670330265,1,2,2,122,Lost Customers
CUST445,345,1,5.703782474656201,1,2,3,123,Lost Customers
CUST446,209,1,3.912023005428146,2,2,1,221,Lost Customers
CUST447,180,1,7.600902459542082,3,2,4,324,Potential Loyalist
CUST448,346,1,4.0943445622221,1,2,1,121,Lost Customers
CUST449,183,1,5.298317366548036,3,2,3,323,Potential Loyalist
CUST450,259,1,3.912023005428146,2,2,1,221,Lost Customers
CUST451,17,1,3.4011973816621555,4,2,1,421,Potential Loyalist
CUST452,239,1,7.313220387090301,2,2,4,224,Lost Customers
CUST453,25,1,6.907755278982137,4,2,4,424,Potential Loyalist
CUST454,314,1,3.2188758248682006,1,2,1,121,Lost Customers
CUST455,185,1,4.605170185988092,3,2,2,322,Potential Loyalist
CUST456,80,1,4.0943445622221,4,2,1,421,Potential Loyalist
CUST457,158,1,6.802394763324311,3,2,3,323,Potential Loyalist
CUST458,49,1,4.605170185988092,4,2,2,422,Potential Loyalist
CUST459,287,1,7.090076835776092,1,2,4,124,Lost Customers
CUST460,245,1,3.912023005428146,2,2,1,221,Lost Customers
CUST461,283,1,6.907755278982137,1,2,4,124,Lost Customers
CUST462,276,1,7.090076835776092,1,2,4,124,Lost Customers
CUST463,155,1,7.313220387090301,3,2,4,324,Potential Loyalist
CUST464,354,1,6.396929655216146,1,2,3,123,Lost Customers
CUST465,275,1,5.0106352940962555,1,2,3,123,Lost Customers
CUST466,196,1,4.605170185988092,2,2,2,222,Lost Customers
CUST467,156,1,5.0106352940962555,3,2,3,323,Potential Loyalist
CUST468,24,1,3.2188758248682006,4,2,1,421,Potential Loyalist
CUST469,239,1,4.31748811353631,2,2,2,222,Lost Customers
CUST470,230,1,6.907755278982137,2,2,4,224,Lost Customers
CUST471,285,1,5.0106352940962555,1,2,3,123,Lost Customers
CUST472,7,1,6.802394763324311,4,2,3,423,Potential Loyalist
CUST473,311,1,3.912023005428146,1,2,1,121,Lost Customers
CUST474,171,1,7.313220387090301,3,2,4,324,Potential Loyalist
CUST475,347,1,4.31748811353631,1,2,2,122,Lost Customers
CUST476,126,1,7.600902459542082,3,2,4,324,Potential Loyalist
CUST477,253,1,4.787491742782046,2,2,2,222,Lost Customers
CUST478,264,1,4.0943445622221,2,2,1,221,Lost Customers
CUST479,131,1,7.090076835776092,3,2,4,324,Potential Loyalist
CUST480,187,1,7.600902459542082,2,2,4,224,Lost Customers
CUST481,210,1,7.090076835776092,2,2,4,224,Lost Customers
CUST482,250,1,7.090076835776092,2,2,4,224,Lost Customers
CUST483,252,1,3.4011973816621555,2,2,1,221,Lost Customers
CUST484,354,1,7.090076835776092,1,2,4,124,Lost Customers
CUST485,29,1,3.4011973816621555,4,2,1,421,Potential Loyalist
CUST486,268,1,3.2188758248682006,2,2,1,221,Lost Customers
CUST487,162,1,7.600902459542082,3,2,4,324,Potential Loyalist
CUST488,198,1,6.802394763324311,2,2,3,223,Lost Customers
CUST489,224,1,3.4011973816621555,2,2,1,221,Lost Customers
CUST490,331,1,5.0106352940962555,1,2,3,123,Lost Customers
CUST491,224,1,6.802394763324311,2,2,3,223,Lost Customers
CUST492,187,1,4.605170185988092,2,2,2,222,Lost Customers
CUST493,38,1,3.912023005428146,4,2,1,421,Potential Loyalist
CUST494,106,1,5.298317366548036,3,2,3,323,Potential Loyalist
CUST495,162,1,4.0943445622221,3,2,1,321,Potential Loyalist
CUST496,19,1,6.396929655216146,4,2,3,423,Potential Loyalist
CUST497,92,1,4.787491742782046,3,2,2,322,Potential Loyalist
CUST498,197,1,4.605170185988092,2,2,2,222,Lost Customers
CUST499,352,1,4.0943445622221,1,2,1,121,Lost Customers
CUST500,307,1,4.605170185988092,1,3,2,132,Loyal Customers
CUST501,233,1,4.0943445622221,2,3,1,231,Loyal Customers
CUST502,275,1,5.0106352940962555,1,3,3,133,Loyal Customers
CUST503,69,1,7.600902459542082,4,3,4,434,Loyal Customers
CUST504,231,1,5.0106352940962555,2,3,3,233,Loyal Customers
CUST505,347,1,3.912023005428146,1,3,1,131,Loyal Customers
CUST506,311,1,7.313220387090301,1,3,4,134,Loyal Customers
CUST507,61,1,7.313220387090301,4,3,4,434,Loyal Customers
CUST508,144,1,6.396929655216146,3,3,3,333,Loyal Customers
CUST509,190,1,6.802394763324311,2,3,3,233,Loyal Customers
CUST510,206,1,5.298317366548036,2,3,3,233,Loyal Customers
CUST511,143,1,4.605170185988092,3,3,2,332,Loyal Customers
CUST512,56,1,3.2188758248682006,4,3,1,431,Loyal Customers
CUST513,105,1,4.605170185988092,3,3,2,332,Loyal Customers
CUST514,307,1,5.703782474656201,1,3,3,133,Loyal Customers
CUST515,169,1,6.802394763324311,3,3,3,333,Loyal Customers
CUST516,71,1,4.605170185988092,4,3,2,432,Loyal Customers
CUST517,269,1,4.605170185988092,2,3,2,232,Loyal Customers
CUST518,236,1,3.4011973816621555,2,3,1,231,Loyal Customers
CUST519,344,1,4.787491742782046,1,3,2,132,Loyal Customers
CUST520,4,1,4.605170185988092,4,3,2,432,Loyal Customers
CUST521,143,1,4.787491742782046,3,3,2,332,Loyal Customers
CUST522,366,1,7.313220387090301,1,3,4,134,Loyal Customers
CUST523,100,1,5.703782474656201,3,3,3,333,Loyal Customers
CUST524,91,1,7.090076835776092,3,3,4,334,Loyal Customers
CUST525,15,1,3.912023005428146,4,3,1,431,Loyal Customers
CUST526,23,1,4.605170185988092,4,3,2,432,Loyal Customers
CUST527,266,1,3.912023005428146,2,3,1,231,Loyal Customers
CUST528,180,1,4.0943445622221,3,3,1,331,Loyal Customers
CUST529,146,1,5.0106352940962555,3,3,3,333,Loyal Customers
CUST530,331,1,4.787491742782046,1,3,2,132,Loyal Customers
CUST531,26,1,6.214608098422191,4,3,3,433,Loyal Customers
CUST532,197,1,4.787491742782046,2,3,2,232,Loyal Customers
CUST533,47,1,7.313220387090301,4,3,4,434,Loyal Customers
CUST534,206,1,6.907755278982137,2,3,4,234,Loyal Customers
CUST535,27,1,4.499809670330265,4,3,2,432,Loyal Customers
CUST536,303,1,4.787491742782046,1,3,2,132,Loyal Customers
CUST537,213,1,6.214608098422191,2,3,3,233,Loyal Customers
CUST538,107,1,5.0106352940962555,3,3,3,333,Loyal Customers
CUST539,208,1,6.214608098422191,2,3,3,233,Loyal Customers
CUST540,25,1,6.802394763324311,4,3,3,433,Loyal Customers
CUST541,157,1,6.214608098422191,3,3,3,333,Loyal Customers
CUST542,199,1,3.912023005428146,2,3,1,231,Loyal Customers
CUST543,160,1,6.396929655216146,3,3,3,333,Loyal Customers
CUST544,10,1,3.2188758248682006,4,3,1,431,Loyal Customers
CUST545,215,1,3.912023005428146,2,3,1,231,Loyal Customers
CUST546,83,1,5.298317366548036,4,3,3,433,Loyal Customers
CUST547,301,1,7.600902459542082,1,3,4,134,Loyal Customers
CUST548,268,1,4.0943445622221,2,3,1,231,Loyal Customers
CUST549,151,1,4.605170185988092,3,3,2,332,Loyal Customers
CUST550,26,1,6.802394763324311,4,3,3,433,Loyal Customers
CUST551,172,1,6.802394763324311,3,3,3,333,Loyal Customers
CUST552,20,1,4.31748811353631,4,3,2,432,Loyal Customers
CUST553,277,1,7.090076835776092,1,3,4,134,Loyal Customers
CUST554,51,1,5.0106352940962555,4,3,3,433,Loyal Customers
CUST555,75,1,5.703782474656201,4,3,3,433,Loyal Customers
CUST556,212,1,3.912023005428146,2,3,1,231,Loyal Customers
CUST557,159,1,4.499809670330265,3,3,2,332,Loyal Customers
CUST558,86,1,3.2188758248682006,4,3,1,431,Loyal Customers
CUST559,366,1,7.090076835776092,1,3,4,134,Loyal Customers
CUST560,211,1,3.912023005428146,2,3,1,231,Loyal Customers
CUST561,220,1,7.600902459542082,2,3,4,234,Loyal Customers
CUST562,259,1,3.912023005428146,2,3,1,231,Loyal Customers
CUST563,146,1,4.0943445622221,3,3,1,331,Loyal Customers
CUST564,70,1,4.605170185988092,4,3,2,432,Loyal Customers
CUST565,56,1,4.0943445622221,4,3,1,431,Loyal Customers
CUST566,31,1,3.4011973816621555,4,3,1,431,Loyal Customers
CUST567,202,1,6.802394763324311,2,3,3,233,Loyal Customers
CUST568,128,1,5.703782474656201,3,3,3,333,Loyal Customers
CUST569,140,1,5.298317366548036,3,3,3,333,Loyal Customers
CUST570,140,1,6.214608098422191,3,3,3,333,Loyal Customers
CUST571,21,1,3.912023005428146,4,3,1,431,Loyal Customers
CUST572,257,1,7.600902459542082,2,3,4,234,Loyal Customers
CUST573,105,1,4.0943445622221,3,3,1,331,Loyal Customers
CUST574,124,1,3.912023005428146,3,3,1,331,Loyal Customers
CUST575,280,1,4.605170185988092,1,3,2,132,Loyal Customers
CUST576,29,1,5.0106352940962555,4,3,3,433,Loyal Customers
CUST577,323,1,7.600902459542082,1,3,4,134,Loyal Customers
CUST578,221,1,4.787491742782046,2,3,2,232,Loyal Customers
CUST579,103,1,3.4011973816621555,3,3,1,331,Loyal Customers
CUST580,27,1,7.313220387090301,4,3,4,434,Loyal Customers
CUST581,42,1,4.0943445622221,4,3,1,431,Loyal Customers
CUST582,49,1,6.802394763324311,4,3,3,433,Loyal Customers
CUST583,195,1,4.605170185988092,2,3,2,232,Loyal Customers
CUST584,319,1,5.298317366548036,1,3,3,133,Loyal Customers
CUST585,246,1,3.2188758248682006,2,3,1,231,Loyal Customers
CUST586,22,1,3.912023005428146,4,3,1,431,Loyal Customers
CUST587,208,1,7.090076835776092,2,3,4,234,Loyal Customers
CUST588,251,1,4.0943445622221,2,3,1,231,Loyal Customers
CUST589,265,1,6.907755278982137,2,3,4,234,Loyal Customers
CUST590,291,1,6.802394763324311,1,3,3,133,Loyal Customers
CUST591,354,1,4.605170185988092,1,3,2,132,Loyal Customers
CUST592,343,1,7.600902459542082,1,3,4,134,Loyal Customers
CUST593,241,1,4.0943445622221,2,3,1,231,Loyal Customers
CUST594,123,1,6.396929655216146,3,3,3,333,Loyal Customers
CUST595,54,1,7.600902459542082,4,3,4,434,Loyal Customers
CUST596,329,1,5.703782474656201,1,3,3,133,Loyal Customers
CUST597,133,1,7.090076835776092,3,3,4,334,Loyal Customers
CUST598,154,1,4.787491742782046,3,3,2,332,Loyal Customers
CUST599,44,1,4.605170185988092,4,3,2,432,Loyal Customers
CUST600,72,1,6.907755278982137,4,3,4,434,Loyal Customers
CUST601,267,1,3.4011973816621555,2,3,1,231,Loyal Customers
CUST602,10,1,5.703782474656201,4,3,3,433,Loyal Customers
CUST603,170,1,4.499809670330265,3,3,2,332,Loyal Customers
CUST604,113,1,5.298317366548036,3,3,3,333,Loyal Customers
CUST605,162,1,6.907755278982137,3,3,4,334,Loyal Customers
CUST606,242,1,3.912023005428146,2,3,1,231,Loyal Customers
CUST607,291,1,4.31748811353631,1,3,2,132,Loyal Customers
CUST608,31,1,7.313220387090301,4,3,4,434,Loyal Customers
CUST609,14,1,4.605170185988092,4,3,2,432,Loyal Customers
CUST610,364,1,6.396929655216146,1,3,3,133,Loyal Customers
CUST611,312,1,7.313220387090301,1,3,4,134,Loyal Customers
CUST612,149,1,6.214608098422191,3,3,3,333,Loyal Customers
CUST613,254,1,4.499809670330265,2,3,2,232,Loyal Customers
CUST614,276,1,7.090076835776092,1,3,4,134,Loyal Customers
CUST615,10,1,4.605170185988092,4,3,2,432,Loyal Customers
CUST616,101,1,4.605170185988092,3,3,2,332,Loyal Customers
CUST617,129,1,3.4011973816621555,3,3,1,331,Loyal Customers
CUST618,341,1,3.912023005428146,1,3,1,131,Loyal Customers
CUST619,81,1,4.605170185988092,4,3,2,432,Loyal Customers
CUST620,239,1,4.31748811353631,2,3,2,232,Loyal Customers
CUST621,304,1,6.907755278982137,1,3,4,134,Loyal Customers
CUST622,133,1,4.31748811353631,3,3,2,332,Loyal Customers
CUST623,298,1,5.0106352940962555,1,3,3,133,Loyal Customers
CUST624,129,1,6.802394763324311,3,3,3,333,Loyal Customers
CUST625,25,1,5.703782474656201,4,3,3,433,Loyal Customers
CUST626,95,1,7.600902459542082,3,3,4,334,Loyal Customers
CUST627,80,1,3.912023005428146,4,3,1,431,Loyal Customers
CUST628,62,1,5.298317366548036,4,3,3,433,Loyal Customers
CUST629,204,1,3.912023005428146,2,3,1,231,Loyal Customers
CUST630,140,1,4.605170185988092,3,3,2,332,Loyal Customers
CUST631,53,1,4.499809670330265,4,3,2,432,Loyal Customers
CUST632,108,1,4.605170185988092,3,3,2,332,Loyal Customers
CUST633,148,1,4.787491742782046,3,3,2,332,Loyal Customers
CUST634,86,1,7.600902459542082,4,3,4,434,Loyal Customers
CUST635,138,1,6.802394763324311,3,3,3,333,Loyal Customers
CUST636,285,1,7.313220387090301,1,3,4,134,Loyal Customers
CUST637,123,1,6.396929655216146,3,3,3,333,Loyal Customers
CUST638,136,1,6.214608098422191,3,3,3,333,Loyal Customers
CUST639,234,1,5.298317366548036,2,3,3,233,Loyal Customers
CUST640,240,1,4.787491742782046,2,3,2,232,Loyal Customers
CUST641,40,1,5.703782474656201,4,3,3,433,Loyal Customers
CUST642,225,1,4.605170185988092,2,3,2,232,Loyal Customers
CUST643,100,1,4.499809670330265,3,3,2,332,Loyal Customers
CUST644,118,1,4.31748811353631,3,3,2,332,Loyal Customers
CUST645,46,1,4.787491742782046,4,3,2,432,Loyal Customers
CUST646,244,1,4.499809670330265,2,3,2,232,Loyal Customers
CUST647,226,1,7.313220387090301,2,3,4,234,Loyal Customers
CUST648,141,1,7.090076835776092,3,3,4,334,Loyal Customers
CUST649,327,1,6.396929655216146,1,3,3,133,Loyal Customers
CUST650,1,1,3.4011973816621555,4,3,1,431,Loyal Customers
CUST651,220,1,5.0106352940962555,2,3,3,233,Loyal Customers
CUST652,246,1,4.605170185988092,2,3,2,232,Loyal Customers
CUST653,227,1,4.31748811353631,2,3,2,232,Loyal Customers
CUST654,195,1,4.31748811353631,2,3,2,232,Loyal Customers
CUST655,203,1,6.214608098422191,2,3,3,233,Loyal Customers
CUST656,90,1,4.499809670330265,4,3,2,432,Loyal Customers
CUST657,325,1,3.2188758248682006,1,3,1,131,Loyal Customers
CUST658,296,1,3.2188758248682006,1,3,1,131,Loyal Customers
CUST659,289,1,3.4011973816621555,1,3,1,131,Loyal Customers
CUST660,248,1,6.907755278982137,2,3,4,234,Loyal Customers
CUST661,170,1,4.605170185988092,3,3,2,332,Loyal Customers
CUST662,11,1,6.907755278982137,4,3,4,434,Loyal Customers
CUST663,288,1,7.090076835776092,1,3,4,134,Loyal Customers
CUST664,5,1,7.600902459542082,4,3,4,434,Loyal Customers
CUST665,257,1,3.912023005428146,2,3,1,231,Loyal Customers
CUST666,334,1,5.0106352940962555,1,3,3,133,Loyal Customers
CUST667,154,1,6.214608098422191,3,3,3,333,Loyal Customers
CUST668,158,1,5.0106352940962555,3,3,3,333,Loyal Customers
CUST669,197,1,7.090076835776092,2,3,4,234,Loyal Customers
CUST670,89,1,3.4011973816621555,4,3,1,431,Loyal Customers
CUST671,128,1,5.0106352940962555,3,3,3,333,Loyal Customers
CUST672,154,1,4.605170185988092,3,3,2,332,Loyal Customers
CUST673,335,1,7.313220387090301,1,3,4,134,Loyal Customers
CUST674,261,1,5.703782474656201,2,3,3,233,Loyal Customers
CUST675,151,1,4.0943445622221,3,3,1,331,Loyal Customers
CUST676,167,1,7.313220387090301,3,3,4,334,Loyal Customers
CUST677,67,1,7.313220387090301,4,3,4,434,Loyal Customers
CUST678,10,1,6.802394763324311,4,3,3,433,Loyal Customers
CUST679,356,1,4.499809670330265,1,3,2,132,Loyal Customers
CUST680,72,1,6.802394763324311,4,3,3,433,Loyal Customers
CUST681,172,1,4.0943445622221,3,3,1,331,Loyal Customers
CUST682,122,1,7.090076835776092,3,3,4,334,Loyal Customers
CUST683,363,1,6.907755278982137,1,3,4,134,Loyal Customers
CUST684,186,1,6.907755278982137,3,3,4,334,Loyal Customers
CUST685,214,1,3.912023005428146,2,3,1,231,Loyal Customers
CUST686,167,1,5.298317366548036,3,3,3,333,Loyal Customers
CUST687,152,1,5.703782474656201,3,3,3,333,Loyal Customers
CUST688,91,1,4.605170185988092,3,3,2,332,Loyal Customers
CUST689,87,1,4.605170185988092,4,3,2,432,Loyal Customers
CUST690,58,1,6.802394763324311,4,3,3,433,Loyal Customers
CUST691,254,1,4.499809670330265,2,3,2,232,Loyal Customers
CUST692,117,1,4.605170185988092,3,3,2,332,Loyal Customers
CUST693,254,1,7.313220387090301,2,3,4,234,Loyal Customers
CUST694,227,1,3.912023005428146,2,3,1,231,Loyal Customers
CUST695,143,1,5.0106352940962555,3,3,3,333,Loyal Customers
CUST696,118,1,5.298317366548036,3,3,3,333,Loyal Customers
CUST697,352,1,6.214608098422191,1,3,3,133,Loyal Customers
CUST698,167,1,5.703782474656201,3,3,3,333,Loyal Customers
CUST699,194,1,4.787491742782046,2,3,2,232,Loyal Customers
CUST700,24,1,7.600902459542082,4,3,4,434,Loyal Customers
CUST701,19,1,4.0943445622221,4,3,1,431,Loyal Customers
CUST702,159,1,6.396929655216146,3,3,3,333,Loyal Customers
CUST703,282,1,4.605170185988092,1,3,2,132,Loyal Customers
CUST704,127,1,4.499809670330265,3,3,2,332,Loyal Customers
CUST705,301,1,3.912023005428146,1,3,1,131,Loyal Customers
CUST706,48,1,4.605170185988092,4,3,2,432,Loyal Customers
CUST707,93,1,6.214608098422191,3,3,3,333,Loyal Customers
CUST708,353,1,6.802394763324311,1,3,3,133,Loyal Customers
CUST709,165,1,6.907755278982137,3,3,4,334,Loyal Customers
CUST710,63,1,7.313220387090301,4,3,4,434,Loyal Customers
CUST711,78,1,7.313220387090301,4,3,4,434,Loyal Customers
CUST712,27,1,3.912023005428146,4,3,1,431,Loyal Customers
CUST713,353,1,4.31748811353631,1,3,2,132,Loyal Customers
CUST714,324,1,6.214608098422191,1,3,3,133,Loyal Customers
CUST715,37,1,4.605170185988092,4,3,2,432,Loyal Customers
CUST716,147,1,7.090076835776092,3,3,4,334,Loyal Customers
CUST717,297,1,6.214608098422191,1,3,3,133,Loyal Customers
CUST718,130,1,4.31748811353631,3,3,2,332,Loyal Customers
CUST719,273,1,4.0943445622221,1,3,1,131,Loyal Customers
CUST720,341,1,7.313220387090301,1,3,4,134,Loyal Customers
CUST721,233,1,6.214608098422191,2,3,3,233,Loyal Customers
CUST722,172,1,6.802394763324311,3,3,3,333,Loyal Customers
CUST723,199,1,5.298317366548036,2,3,3,233,Loyal Customers
CUST724,258,1,5.0106352940962555,2,3,3,233,Loyal Customers
CUST725,134,1,5.703782474656201,3,3,3,333,Loyal Customers
CUST726,199,1,7.090076835776092,2,3,4,234,Loyal Customers
CUST727,194,1,6.802394763324311,2,3,3,233,Loyal Customers
CUST728,172,1,5.0106352940962555,3,3,3,333,Loyal Customers
CUST729,224,1,7.090076835776092,2,3,4,234,Loyal Customers
CUST730,151,1,3.912023005428146,3,3,1,331,Loyal Customers
CUST731,237,1,7.600902459542082,2,3,4,234,Loyal Customers
CUST732,325,1,6.907755278982137,1,3,4,134,Loyal Customers
CUST733,126,1,3.4011973816621555,3,3,1,331,Loyal Customers
CUST734,357,1,3.4011973816621555,1,3,1,131,Loyal Customers
CUST735,90,1,7.600902459542082,4,3,4,434,Loyal Customers
CUST736,340,1,4.605170185988092,1,3,2,132,Loyal Customers
CUST737,187,1,3.912023005428146,2,3,1,231,Loyal Customers
CUST738,252,1,4.605170185988092,2,3,2,232,Loyal Customers
CUST739,34,1,3.2188758248682006,4,3,1,431,Loyal Customers
CUST740,331,1,5.298317366548036,1,3,3,133,Loyal Customers
CUST741,33,1,5.703782474656201,4,3,3,433,Loyal Customers
CUST742,346,1,7.600902459542082,1,3,4,134,Loyal Customers
CUST743,351,1,7.600902459542082,1,3,4,134,Loyal Customers
CUST744,240,1,3.2188758248682006,2,3,1,231,Loyal Customers
CUST745,264,1,4.605170185988092,2,3,2,232,Loyal Customers
CUST746,356,1,4.499809670330265,1,3,2,132,Loyal Customers
CUST747,48,1,3.4011973816621555,4,3,1,431,Loyal Customers
CUST748,288,1,5.0106352940962555,1,3,3,133,Loyal Customers
CUST749,244,1,3.4011973816621555,2,3,1,231,Loyal Customers
CUST750,302,1,4.31748811353631,1,4,2,142,Loyal Customers
CUST751,124,1,3.912023005428146,3,4,1,341,Loyal Customers
CUST752,24,1,4.605170185988092,4,4,2,442,Champions
CUST753,308,1,3.4011973816621555,1,4,1,141,Loyal Customers
CUST754,78,1,4.605170185988092,4,4,2,442,Champions
CUST755,255,1,4.31748811353631,2,4,2,242,Loyal Customers
CUST756,128,1,7.090076835776092,3,4,4,344,Loyal Customers
CUST757,8,1,7.090076835776092,4,4,4,444,Champions
CUST758,235,1,4.605170185988092,2,4,2,242,Loyal Customers
CUST759,178,1,4.605170185988092,3,4,2,342,Loyal Customers
CUST760,281,1,6.214608098422191,1,4,3,143,Loyal Customers
CUST761,56,1,6.214608098422191,4,4,3,443,Champions
CUST762,56,1,3.912023005428146,4,4,1,441,Champions
CUST763,308,1,3.912023005428146,1,4,1,141,Loyal Customers
CUST764,283,1,3.2188758248682006,1,4,1,141,Loyal Customers
CUST765,207,1,5.298317366548036,2,4,3,243,Loyal Customers
CUST766,311,1,6.802394763324311,1,4,3,143,Loyal Customers
CUST767,70,1,4.31748811353631,4,4,2,442,Champions
CUST768,353,1,4.31748811353631,1,4,2,142,Loyal Customers
CUST769,207,1,4.787491742782046,2,4,2,242,Loyal Customers
CUST770,72,1,3.912023005428146,4,4,1,441,Champions
CUST771,20,1,3.912023005428146,4,4,1,441,Champions
CUST772,174,1,3.4011973816621555,3,4,1,341,Loyal Customers
CUST773,163,1,7.600902459542082,3,4,4,344,Loyal Customers
CUST774,265,1,3.912023005428146,2,4,1,241,Loyal Customers
CUST775,328,1,4.605170185988092,1,4,2,142,Loyal Customers
CUST776,63,1,4.499809670330265,4,4,2,442,Champions
CUST777,13,1,5.0106352940962555,4,4,3,443,Champions
CUST778,45,1,4.605170185988092,4,4,2,442,Champions
CUST779,242,1,6.907755278982137,2,4,4,244,Loyal Customers
CUST780,314,1,3.912023005428146,1,4,1,141,Loyal Customers
CUST781,10,1,6.214608098422191,4,4,3,443,Champions
CUST782,212,1,6.802394763324311,2,4,3,243,Loyal Customers
CUST783,16,1,5.703782474656201,4,4,3,443,Champions
CUST784,59,1,6.214608098422191,4,4,3,443,Champions
CUST785,305,1,5.298317366548036,1,4,3,143,Loyal Customers
CUST786,77,1,4.605170185988092,4,4,2,442,Champions
CUST787,345,1,3.2188758248682006,1,4,1,141,Loyal Customers
CUST788,189,1,6.802394763324311,2,4,3,243,Loyal Customers
CUST789,94,1,7.600902459542082,3,4,4,344,Loyal Customers
CUST790,147,1,3.2188758248682006,3,4,1,341,Loyal Customers
CUST791,28,1,3.2188758248682006,4,4,1,441,Champions
CUST792,177,1,3.912023005428146,3,4,1,341,Loyal Customers
CUST793,331,1,3.4011973816621555,1,4,1,141,Loyal Customers
CUST794,107,1,5.703782474656201,3,4,3,343,Loyal Customers
CUST795,35,1,5.703782474656201,4,4,3,443,Champions
CUST796,192,1,4.787491742782046,2,4,2,242,Loyal Customers
CUST797,360,1,4.31748811353631,1,4,2,142,Loyal Customers
CUST798,151,1,3.912023005428146,3,4,1,341,Loyal Customers
CUST799,116,1,4.605170185988092,3,4,2,342,Loyal Customers
CUST800,312,1,7.090076835776092,1,4,4,144,Loyal Customers
CUST801,145,1,5.298317366548036,3,4,3,343,Loyal Customers
CUST802,181,1,3.4011973816621555,3,4,1,341,Loyal Customers
CUST803,41,1,4.605170185988092,4,4,2,442,Champions
CUST804,131,1,3.4011973816621555,3,4,1,341,Loyal Customers
CUST805,4,1,7.313220387090301,4,4,4,444,Champions
CUST806,288,1,6.802394763324311,1,4,3,143,Loyal Customers
CUST807,144,1,5.298317366548036,3,4,3,343,Loyal Customers
CUST808,276,1,7.600902459542082,1,4,4,144,Loyal Customers
CUST809,99,1,4.605170185988092,3,4,2,342,Loyal Customers
CUST810,33,1,4.605170185988092,4,4,2,442,Champions
CUST811,228,1,3.912023005428146,2,4,1,241,Loyal Customers
CUST812,51,1,4.31748811353631,4,4,2,442,Champions
CUST813,91,1,5.0106352940962555,3,4,3,343,Loyal Customers
CUST814,119,1,6.214608098422191,3,4,3,343,Loyal Customers
CUST815,128,1,4.31748811353631,3,4,2,342,Loyal Customers
CUST816,143,1,6.907755278982137,3,4,4,344,Loyal Customers
CUST817,63,1,5.298317366548036,4,4,3,443,Champions
CUST818,229,1,6.214608098422191,2,4,3,243,Loyal Customers
CUST819,201,1,4.605170185988092,2,4,2,242,Loyal Customers
CUST820,241,1,5.298317366548036,2,4,3,243,Loyal Customers
CUST821,322,1,5.703782474656201,1,4,3,143,Loyal Customers
CUST822,224,1,5.0106352940962555,2,4,3,243,Loyal Customers
CUST823,136,1,4.605170185988092,3,4,2,342,Loyal Customers
CUST824,242,1,4.787491742782046,2,4,2,242,Loyal Customers
CUST825,129,1,3.2188758248682006,3,4,1,341,Loyal Customers
CUST826,75,1,5.703782474656201,4,4,3,443,Champions
CUST827,54,1,6.802394763324311,4,4,3,443,Champions
CUST828,24,1,7.090076835776092,4,4,4,444,Champions
CUST829,172,1,4.499809670330265,3,4,2,342,Loyal Customers
CUST830,194,1,5.0106352940962555,2,4,3,243,Loyal Customers
CUST831,352,1,4.605170185988092,1,4,2,142,Loyal Customers
CUST832,113,1,7.600902459542082,3,4,4,344,Loyal Customers
CUST833,200,1,5.298317366548036,2,4,3,243,Loyal Customers
CUST834,273,1,4.0943445622221,1,4,1,141,Loyal Customers
CUST835,117,1,5.298317366548036,3,4,3,343,Loyal Customers
CUST836,258,1,3.912023005428146,2,4,1,241,Loyal Customers
CUST837,185,1,4.499809670330265,3,4,2,342,Loyal Customers
CUST838,234,1,6.396929655216146,2,4,3,243,Loyal Customers
CUST839,192,1,7.090076835776092,2,4,4,244,Loyal Customers
CUST840,223,1,3.912023005428146,2,4,1,241,Loyal Customers
CUST841,61,1,4.605170185988092,4,4,2,442,Champions
CUST842,7,1,6.396929655216146,4,4,3,443,Champions
CUST843,225,1,7.313220387090301,2,4,4,244,Loyal Customers
